दर् 	4.62497281328
येत 	4.61512051684
नर् 	4.61512051684
थɍ 	4.61512051684
सु 	4.61512051684
तौ 	4.60517018599
ƨि 	4.60517018599
प्रस 	4.59511985013
à 	4.59511985013
दन् 	4.59511985013
वो 	4.58496747867
धो 	4.58496747867
शेष 	4.58496747867
णो 	4.58496747867
गो 	4.58496747867
ƨम् 	4.56434819147
प्रथ 	4.5538768916
दस् 	4.5538768916
टा 	4.5538768916
थः 	4.54329478227
वन् 	4.54329478227
’’ 	4.53259949315
वम् 	4.53259949315
पूव 	4.53259949315
ल 	4.52178857705
१ 	4.52178857705
विन्त 	4.51085950652
नस् 	4.51085950652
ȣर् 	4.51085950652
हु 	4.51085950652
हे 	4.51085950652
चो 	4.49980967033
ƨान् 	4.48863636973
येव 	4.47733681448
यद 	4.47733681448
दः 	4.46590811865
यर् 	4.46590811865
पः 	4.45434729625
गः 	4.45434729625
‘अ 	4.43081679884
नैष 	4.43081679884
ित् 	4.4188406078
दȣ 	4.4188406078
ठȤ 	4.4188406078
तृ 	4.4188406078
पो 	4.4188406078
ला 	4.4188406078
ǽ 	4.40671924726
Íच 	4.40671924726
नै 	4.40671924726
मस् 	4.40671924726
पाद 	4.40671924726
षो 	4.40671924726
धौ 	4.39444915467
ः 	4.39444915467
शा 	4.38202663467
नन् 	4.36944785247
यान 	4.36944785247
गुण 	4.36944785247
ğम् 	4.35670882669
मान् 	4.34380542185
हार 	4.34380542185
अप् 	4.33073334029
देव 	4.33073334029
दात् 	4.33073334029
चार् 	4.31748811354
युप 	4.31748811354
नुप 	4.31748811354
मी 	4.3040650932
२ 	4.3040650932
ƨं 	4.3040650932
याक् 	4.3040650932
कार् 	4.29045944115
ɮय 	4.29045944115
धे 	4.27666611902
एक 	4.27666611902
ͧभ 	4.27666611902
वण 	4.24849524205
सौ 	4.24849524205
तिप 	4.2341065046
दु 	4.2341065046
विर् 	4.2341065046
लृ 	4.2341065046
धं 	4.21950770518
षि 	4.20469261939
ɨग 	4.20469261939
रेण 	4.20469261939
हः 	4.20469261939
ट 	4.18965474203
अस् 	4.18965474203
दत् 	4.1743872699
दित् 	4.15888308336
तम 	4.15888308336
स्व 	4.15888308336
याक 	4.15888308336
सत् 	4.15888308336
निव 	4.15888308336
ƨािन् 	4.14313472639
वै 	4.14313472639
विप् 	4.14313472639
Èव 	4.14313472639
तस 	4.14313472639
तिस् 	4.14313472639
काय 	4.14313472639
उत् 	4.12713438505
तप 	4.12713438505
रस 	4.12713438505
ƨ 	4.12713438505
यान् 	4.11087386417
पञ् 	4.11087386417
य’ 	4.11087386417
र्िष् 	4.11087386417
पस् 	4.11087386417
वê 	4.09434456222
पात 	4.09434456222
३ 	4.09434456222
कि 	4.09434456222
शÈ 	4.09434456222
खɪ 	4.09434456222
येन 	4.07753744391
ऋ 	4.07753744391
दप् 	4.07753744391
तीत् 	4.07753744391
पद 	4.06044301055
शो 	4.06044301055
रं 	4.06044301055
वान् 	4.06044301055
मप् 	4.04305126783
ताव 	4.04305126783
£ाय 	4.04305126783
ǒğ 	4.04305126783
याह 	4.04305126783
£ 	4.04305126783
रष् 	4.04305126783
धस् 	4.04305126783
त्वा 	4.02535169074
एत 	4.02535169074
डम् 	4.02535169074
गे 	4.02535169074
ई 	4.00733318523
मृ 	4.00733318523
ग 	4.00733318523
११ 	4.00733318523
Ǿप 	4.00733318523
ıस् 	4.00733318523
प्रा 	3.98898404656
कत् 	3.98898404656
दान् 	3.98898404656
Ê 	3.98898404656
तेन 	3.98898404656
रान् 	3.97029191355
यि 	3.97029191355
र्ान् 	3.97029191355
सप् 	3.97029191355
र्िक 	3.97029191355
णप् 	3.97029191355
योऽ 	3.95124371858
ͯक् 	3.95124371858
धी 	3.95124371858
नैत 	3.95124371858
नोप 	3.95124371858
४ 	3.95124371858
घा 	3.95124371858
भि 	3.93182563272
ĭी 	3.93182563272
ͧल 	3.93182563272
निष् 	3.91202300543
यत 	3.91202300543
æय 	3.91202300543
यɍ 	3.91202300543
मेव 	3.91202300543
अव 	3.91202300543
षेध 	3.89182029811
इष् 	3.89182029811
वप् 	3.89182029811
प्रक 	3.89182029811
षां 	3.89182029811
मार 	3.89182029811
थस् 	3.89182029811
रक 	3.89182029811
५ 	3.87120101091
ɮव 	3.87120101091
सार 	3.87120101091
Íछ 	3.85014760171
कǐ 	3.85014760171
अर् 	3.85014760171
ǐ 	3.85014760171
अिस्त 	3.85014760171
दिस्त 	3.85014760171
‘इ 	3.85014760171
ङ 	3.85014760171
सः 	3.85014760171
घत् 	3.85014760171
भाव 	3.85014760171
बु 	3.82864139649
शष् 	3.82864139649
च’ 	3.82864139649
Øय 	3.82864139649
तेऽ 	3.82864139649
नािस्त 	3.82864139649
चन 	3.80666248977
गस् 	3.80666248977
नात् 	3.80666248977
मान 	3.80666248977
याम 	3.80666248977
विव 	3.80666248977
नेन 	3.80666248977
णत् 	3.80666248977
वाऽप् 	3.80666248977
यव 	3.78418963392
वाद 	3.78418963392
इत 	3.78418963392
वित 	3.78418963392
हो 	3.78418963392
रप 	3.78418963392
चत् 	3.78418963392
गम 	3.78418963392
मो 	3.76120011569
बा 	3.76120011569
यम 	3.76120011569
नप् 	3.76120011569
रप् 	3.76120011569
रौ 	3.76120011569
साम 	3.76120011569
गन् 	3.73766961828
ͫङ 	3.73766961828
योप 	3.73766961828
तुम् 	3.73766961828
ãव 	3.73766961828
मात् 	3.73766961828
भे 	3.7135720667
चै 	3.7135720667
Ǻष् 	3.7135720667
७ 	3.7135720667
यास 	3.7135720667
निर् 	3.7135720667
तर् 	3.7135720667
भूत् 	3.7135720667
वी 	3.68887945411
‘स् 	3.68887945411
ताः 	3.68887945411
शु 	3.68887945411
खã 	3.68887945411
टे 	3.68887945411
पन् 	3.68887945411
गà 	3.68887945411
यै 	3.66356164613
कप् 	3.66356164613
याव 	3.66356164613
विष 	3.66356164613
रन् 	3.66356164613
यिन्त 	3.66356164613
पत् 	3.63758615973
र्ाप 	3.63758615973
एष 	3.63758615973
येत् 	3.63758615973
रथ 	3.63758615973
रेत 	3.63758615973
दिष् 	3.63758615973
वर 	3.61091791264
नीं 	3.61091791264
तिः 	3.61091791264
षष्ɫ 	3.61091791264
णान् 	3.61091791264
घ 	3.61091791264
‘न 	3.61091791264
सो 	3.61091791264
से 	3.61091791264
टस् 	3.61091791264
पिस् 	3.61091791264
णां 	3.61091791264
लं 	3.61091791264
वɮ 	3.58351893846
णर्ा 	3.58351893846
येष 	3.58351893846
तत्प् 	3.58351893846
ãप 	3.58351893846
राश् 	3.58351893846
Ǿ 	3.58351893846
पæ 	3.58351893846
ताद 	3.58351893846
धर् 	3.58351893846
सह 	3.58351893846
तान् 	3.58351893846
टान् 	3.58351893846
काः 	3.58351893846
कान् 	3.55534806149
शत् 	3.55534806149
ठ 	3.55534806149
दार् 	3.55534806149
होिस् 	3.55534806149
Þद 	3.55534806149
रय 	3.55534806149
ƨिः 	3.55534806149
यप 	3.52636052462
ßय 	3.52636052462
यͧ 	3.52636052462
सिन्त 	3.52636052462
६ 	3.52636052462
मुख 	3.52636052462
तुक 	3.52636052462
सन् 	3.52636052462
थȾ 	3.52636052462
याद 	3.52636052462
जन 	3.52636052462
षेण 	3.49650756147
संभ 	3.49650756147
मार् 	3.49650756147
ƨे 	3.49650756147
तद 	3.49650756147
णम 	3.49650756147
णी 	3.49650756147
याय 	3.49650756147
नत् 	3.49650756147
काल 	3.49650756147
वार 	3.49650756147
टि 	3.49650756147
नैव 	3.49650756147
अन 	3.49650756147
अप 	3.49650756147
यख 	3.4657359028
यȾ 	3.4657359028
शेष् 	3.4657359028
तोऽ 	3.4657359028
तह 	3.4657359028
मुप 	3.4657359028
Èय 	3.4657359028
पू 	3.4657359028
Ħाé 	3.4657359028
टं 	3.4657359028
न्या 	3.43398720449
Èत् 	3.43398720449
नार् 	3.43398720449
ğे 	3.43398720449
यिष् 	3.43398720449
चेत् 	3.43398720449
डा 	3.43398720449
थͧ 	3.43398720449
र्िæ 	3.43398720449
िÈ 	3.43398720449
‘प् 	3.43398720449
दाः 	3.43398720449
८ 	3.43398720449
वप 	3.40119738166
ͯ 	3.40119738166
भः 	3.40119738166
र्ाद 	3.40119738166
ɬ 	3.40119738166
तन् 	3.40119738166
शािस्त 	3.40119738166
कæ 	3.40119738166
तद् 	3.40119738166
सार् 	3.40119738166
मास 	3.40119738166
त£ 	3.40119738166
दुप 	3.40119738166
मान्न 	3.40119738166
यास् 	3.40119738166
सोऽ 	3.40119738166
ƨत् 	3.40119738166
á 	3.40119738166
धात् 	3.36729582999
चः 	3.36729582999
याम् 	3.36729582999
लुप् 	3.36729582999
शस् 	3.36729582999
मिन् 	3.36729582999
ताम् 	3.36729582999
तप् 	3.36729582999
मह 	3.33220451018
मÚ 	3.33220451018
हिर 	3.33220451018
यञ् 	3.33220451018
रास 	3.33220451018
षण 	3.33220451018
पृ 	3.33220451018
‘आ 	3.33220451018
तÍ 	3.33220451018
चाप् 	3.33220451018
यक् 	3.33220451018
याप् 	3.33220451018
चान् 	3.33220451018
नुस् 	3.33220451018
ƨी 	3.33220451018
री 	3.33220451018
ɮÚ 	3.33220451018
टः 	3.33220451018
लुम 	3.33220451018
गं 	3.33220451018
णात् 	3.295836866
अͧस 	3.295836866
दिः 	3.295836866
मद 	3.295836866
’‘ 	3.295836866
कू 	3.295836866
ƨा 	3.295836866
Ïय 	3.295836866
ê 	3.295836866
थȶ 	3.295836866
वृर् 	3.295836866
लः 	3.295836866
इद 	3.295836866
रोप 	3.295836866
अğा 	3.295836866
ȶण 	3.295836866
रम् 	3.25809653802
भो 	3.25809653802
Öड 	3.25809653802
राः 	3.25809653802
कत 	3.25809653802
वğ 	3.25809653802
र्ात् 	3.25809653802
चाय 	3.25809653802
भन् 	3.25809653802
Ǻæ 	3.25809653802
हण 	3.25809653802
हैव 	3.25809653802
लस् 	3.25809653802
लोऽन्त् 	3.25809653802
ǒ 	3.25809653802
शोऽ 	3.25809653802
ले 	3.25809653802
वौ 	3.21887582487
मख 	3.21887582487
र्ु 	3.21887582487
यौ 	3.21887582487
तन्न 	3.21887582487
त्य 	3.21887582487
यिस् 	3.21887582487
होप 	3.21887582487
सान् 	3.21887582487
मिस्त 	3.21887582487
Ħू 	3.21887582487
झ 	3.21887582487
ğस् 	3.21887582487
नेत् 	3.21887582487
तय 	3.21887582487
Úव 	3.21887582487
विभ 	3.21887582487
यैव 	3.21887582487
सृ 	3.21887582487
९ 	3.21887582487
गत् 	3.21887582487
éन 	3.21887582487
साव 	3.21887582487
जन् 	3.21887582487
ȹ 	3.21887582487
धप् 	3.17805383035
युत् 	3.17805383035
दै 	3.17805383035
ãय 	3.17805383035
वोभ 	3.17805383035
पं 	3.17805383035
तͧ 	3.17805383035
नाप् 	3.17805383035
स्वर 	3.17805383035
धत् 	3.17805383035
अğ 	3.17805383035
लौ 	3.17805383035
किस् 	3.13549421593
मन 	3.13549421593
æव 	3.13549421593
दौ 	3.13549421593
पɮ 	3.13549421593
आग 	3.13549421593
षर 	3.13549421593
णोप 	3.13549421593
éर् 	3.13549421593
कै 	3.13549421593
थान् 	3.13549421593
टå 	3.13549421593
घु 	3.13549421593
प्लु 	3.09104245336
Đ 	3.09104245336
रात् 	3.09104245336
अस्त् 	3.09104245336
त्त् 	3.09104245336
£ाप् 	3.09104245336
रेव 	3.09104245336
विध 	3.09104245336
ɪ 	3.09104245336
भूत 	3.09104245336
शास 	3.09104245336
यथ 	3.09104245336
यार् 	3.09104245336
घूप 	3.09104245336
षत् 	3.04452243772
£े 	3.04452243772
वत 	3.04452243772
मं 	3.04452243772
लोक 	3.04452243772
यू 	3.04452243772
ğं 	3.04452243772
थव 	3.04452243772
शप् 	3.04452243772
ठा 	3.04452243772
हन् 	3.04452243772
शी 	3.04452243772
णȶ 	3.04452243772
तां 	3.04452243772
यर्ा 	3.04452243772
आɮ 	3.04452243772
स्वा 	3.04452243772
नͧ 	3.04452243772
सी 	3.04452243772
शास् 	3.04452243772
ख 	3.04452243772
रोऽ 	3.04452243772
१० 	3.04452243772
१२ 	3.04452243772
दोष 	3.04452243772
तव 	2.99573227355
छन् 	2.99573227355
षप् 	2.99573227355
येक 	2.99573227355
तोप 	2.99573227355
नाव 	2.99573227355
वाय 	2.99573227355
स्यु 	2.99573227355
दू 	2.99573227355
सिन् 	2.99573227355
नय 	2.99573227355
नान्न 	2.99573227355
ƨः 	2.99573227355
Ēा 	2.99573227355
हर्ि 	2.99573227355
आस् 	2.99573227355
जे 	2.99573227355
णĒ 	2.99573227355
तक 	2.99573227355
षɪ 	2.99573227355
माि 	2.99573227355
तé 	2.99573227355
विप 	2.99573227355
ड 	2.99573227355
Ē 	2.99573227355
उÈ 	2.99573227355
वणर्ा 	2.99573227355
ƨो 	2.99573227355
रग 	2.99573227355
चैव 	2.99573227355
अɨ 	2.99573227355
अß 	2.99573227355
दम् 	2.99573227355
£ो 	2.94443897917
वद 	2.94443897917
तिन् 	2.94443897917
ġå 	2.94443897917
नन्त् 	2.94443897917
ġष् 	2.94443897917
युद 	2.94443897917
नौ 	2.94443897917
वेन 	2.94443897917
इÈप 	2.94443897917
कथ 	2.94443897917
थग 	2.94443897917
अͬध 	2.94443897917
तल 	2.94443897917
वत्त् 	2.94443897917
पय 	2.94443897917
ं 	2.94443897917
हौ 	2.94443897917
जु 	2.94443897917
युग 	2.94443897917
१३ 	2.94443897917
अत 	2.94443897917
अस 	2.94443897917
तत्स् 	2.8903717579
ͫ 	2.8903717579
मौ 	2.8903717579
ƨिर् 	2.8903717579
दित 	2.8903717579
र्ाय 	2.8903717579
ğै 	2.8903717579
चैत 	2.8903717579
Ⱦऽ 	2.8903717579
ǿस् 	2.8903717579
ȣत् 	2.8903717579
भेद 	2.8903717579
कͧ 	2.8903717579
£ाक 	2.8903717579
तेः 	2.8903717579
पार् 	2.8903717579
पाठ 	2.8903717579
‘इत् 	2.8903717579
‘उ 	2.8903717579
तà 	2.8903717579
तÏ 	2.8903717579
हाक् 	2.8903717579
सƨ 	2.8903717579
सà 	2.8903717579
शाः 	2.8903717579
१५ 	2.8903717579
लुक् 	2.8903717579
ङः 	2.8903717579
याश् 	2.8903717579
ğप् 	2.8903717579
वम 	2.83321334406
मव 	2.83321334406
वȾ 	2.83321334406
त्तम् 	2.83321334406
यी 	2.83321334406
वĒ 	2.83321334406
दाय 	2.83321334406
स्थान 	2.83321334406
ğो 	2.83321334406
ğी 	2.83321334406
विन् 	2.83321334406
आर् 	2.83321334406
डू 	2.83321334406
वान्न 	2.83321334406
गान् 	2.83321334406
अåय 	2.83321334406
‘त 	2.83321334406
णु 	2.83321334406
तĒ 	2.83321334406
िज 	2.83321334406
खा 	2.83321334406
लत् 	2.83321334406
रत 	2.83321334406
१४ 	2.83321334406
रȣ 	2.83321334406
टो 	2.83321334406
निः 	2.83321334406
ȣय 	2.83321334406
दिस् 	2.83321334406
कोऽ 	2.77258872224
£ं 	2.77258872224
वय 	2.77258872224
तिर् 	2.77258872224
चार 	2.77258872224
मष् 	2.77258872224
यæ 	2.77258872224
Øर् 	2.77258872224
ͨ 	2.77258872224
ǽप 	2.77258872224
दÚ 	2.77258872224
दुत् 	2.77258872224
थान 	2.77258872224
कÖ 	2.77258872224
ͬग 	2.77258872224
पान् 	2.77258872224
शन 	2.77258872224
‘स 	2.77258872224
सस् 	2.77258872224
देः 	2.77258872224
दाद 	2.77258872224
अण् 	2.77258872224
सग 	2.77258872224
१९ 	2.77258872224
पि्र 	2.77258872224
काव 	2.77258872224
त’ 	2.77258872224
रğ 	2.77258872224
११६ 	2.77258872224
थैव 	2.77258872224
घः 	2.77258872224
वͧ 	2.7080502011
वȶ 	2.7080502011
चां 	2.7080502011
मğ 	2.7080502011
मास् 	2.7080502011
संब 	2.7080502011
ͬञ 	2.7080502011
युञ् 	2.7080502011
तिष् 	2.7080502011
येऽ 	2.7080502011
नाद 	2.7080502011
वाऽ 	2.7080502011
ğैव 	2.7080502011
ãत् 	2.7080502011
कत्र् 	2.7080502011
ƨार 	2.7080502011
ठे 	2.7080502011
धु 	2.7080502011
Èस 	2.7080502011
ğान् 	2.7080502011
‘य 	2.7080502011
ͬश् 	2.7080502011
देन 	2.7080502011
Íत् 	2.7080502011
हल 	2.7080502011
र् 	2.7080502011
थर्ा 	2.7080502011
११५ 	2.7080502011
नुक 	2.7080502011
ऽ 	2.7080502011
गौ 	2.7080502011
छ 	2.63905732962
मै 	2.63905732962
ची 	2.63905732962
ͧर् 	2.63905732962
यɨ 	2.63905732962
योर 	2.63905732962
नव 	2.63905732962
नद 	2.63905732962
ãल 	2.63905732962
नुष् 	2.63905732962
ǒब 	2.63905732962
आर 	2.63905732962
ङत् 	2.63905732962
र्ुम् 	2.63905732962
दुभ 	2.63905732962
भप् 	2.63905732962
देह 	2.63905732962
अन्त् 	2.63905732962
सम 	2.63905732962
जी 	2.63905732962
छÞ 	2.63905732962
वर्ा 	2.63905732962
àब 	2.63905732962
१७ 	2.63905732962
आत् 	2.63905732962
शात् 	2.63905732962
ƨिĒ 	2.63905732962
वैय 	2.63905732962
ओ 	2.63905732962
लß 	2.63905732962
ȶन 	2.63905732962
ƨित 	2.63905732962
लोन्त् 	2.63905732962
चà 	2.56494935746
योर् 	2.56494935746
मण 	2.56494935746
ठिन्त 	2.56494935746
वÚ 	2.56494935746
भु 	2.56494935746
चाप 	2.56494935746
रͧ 	2.56494935746
मͧ 	2.56494935746
यण 	2.56494935746
यश 	2.56494935746
त्व 	2.56494935746
रक् 	2.56494935746
षोऽ 	2.56494935746
हस् 	2.56494935746
कत्त् 	2.56494935746
Ⱦ 	2.56494935746
Ⱦप 	2.56494935746
ऊ 	2.56494935746
धुत् 	2.56494935746
तॄ 	2.56494935746
विस् 	2.56494935746
वेव 	2.56494935746
रार् 	2.56494935746
िप् 	2.56494935746
तुप् 	2.56494935746
Ēाम 	2.56494935746
धक 	2.56494935746
कौ 	2.56494935746
नाम् 	2.56494935746
आह 	2.56494935746
थे 	2.56494935746
दाश् 	2.56494935746
नोऽ 	2.56494935746
तास् 	2.56494935746
माण 	2.56494935746
